Order_ID,Order_Date,City,Product,Qty,Revenue,Cost,Status,Delivery_Days
ORD-100291,2025-10-03,Marrakech,Réfrigérateur LG,2,16000,11200.0,Returned,4
ORD-100292,2025-10-07,Marrakech,Xbox Series X,1,5800,4059.9999999999995,Cancelled,3
ORD-100293,2025-06-19,Tanger,Réfrigérateur LG,3,24000,16800.0,Delivered,11
ORD-100294,2025-05-26,Casablanca,Laptop Dell XPS,5,90000,63000.0,Delivered,11
ORD-100295,2025-12-12,Marrakech,iPhone 15 Pro,3,40500,28350.0,Pending,8
ORD-100296,2025-09-21,Rabat,Laptop Dell XPS,4,72000,50400.0,Pending,1
ORD-100297,2025-03-03,Marrakech,iPhone 15 Pro,1,13500,9450.0,Delivered,3
ORD-100298,2025-10-20,Casablanca,Machine à Café Nespresso,5,7500,5250.0,Cancelled,4
ORD-100299,2025-10-29,Tanger,Drone DJI Mini,2,12000,8400.0,Pending,12
ORD-100300,2025-03-20,Agadir,Trottinette Électrique Xiaomi,1,4200,2940.0,Delivered,8
ORD-100301,2025-05-23,Marrakech,MacBook Pro M3,2,48000,33600.0,Delivered,5
ORD-100302,2025-08-15,Marrakech,Disque Dur Externe 1TB,5,2750,1925.0,Delivered,2
ORD-100303,2025-11-22,Tanger,Imprimante HP LaserJet,4,10000,7000.0,Delivered,2
ORD-100304,2025-02-09,Oujda,Robot Aspirateur Xiaomi,2,6400,4480.0,Delivered,13
ORD-100305,2025-09-17,Rabat,Réfrigérateur LG,4,32000,22400.0,Returned,8
ORD-100306,2025-05-23,Casablanca,Drone DJI Mini,4,24000,16800.0,Returned,3
ORD-100307,2025-09-07,Fes,AirPods Pro 2,4,11200,7839.999999999999,Delivered,13
ORD-100308,2025-10-04,Agadir,GoPro Hero 12,5,25000,17500.0,Returned,1
ORD-100309,2025-11-26,Agadir,Laptop Dell XPS,4,72000,50400.0,Delivered,1
ORD-100310,2025-05-07,Fes,Robot Aspirateur Xiaomi,2,6400,4480.0,Delivered,6
ORD-100311,2025-10-11,Marrakech,Imprimante HP LaserJet,4,10000,7000.0,Delivered,14
ORD-100312,2025-02-15,Casablanca,Drone DJI Mini,4,24000,16800.0,Delivered,15
ORD-100313,2025-05-17,Tanger,Chaise Gaming Drift,4,8800,6160.0,Returned,5
ORD-100314,2025-12-07,Agadir,Trottinette Électrique Xiaomi,5,21000,14700.0,Delivered,14
ORD-100315,2025-10-03,Rabat,Drone DJI Mini,4,24000,16800.0,Delivered,10
ORD-100316,2025-09-05,Casablanca,MacBook Pro M3,4,96000,67200.0,Delivered,4
ORD-100317,2025-07-25,Oujda,Casque Gamer HyperX,3,2700,1890.0,Delivered,14
ORD-100318,2025-08-05,Marrakech,Casque Gamer HyperX,5,4500,3150.0,Delivered,15
ORD-100319,2025-04-23,Marrakech,Chaise Gaming Drift,3,6600,4620.0,Delivered,13
ORD-100320,2025-12-06,Marrakech,AirPods Pro 2,2,5600,3919.9999999999995,Delivered,8
ORD-100321,2025-10-20,Oujda,Machine à Laver Samsung,2,9000,6300.0,Cancelled,6
ORD-100322,2025-05-02,Oujda,Blender Hofmann,2,1200,840.0,Delivered,2
ORD-100323,2025-11-04,Agadir,Sony PlayStation 5,3,19500,13650.0,Cancelled,13
ORD-100324,2026-01-01,Fes,Machine à Laver Samsung,5,22500,15750.0,Returned,8
ORD-100325,2025-07-06,Casablanca,Sony PlayStation 5,1,6500,4550.0,Delivered,14
ORD-100326,2025-11-20,Marrakech,TV Samsung 55' 4K,1,5500,3849.9999999999995,Cancelled,8
ORD-100327,2025-05-25,Marrakech,Chaise Gaming Drift,5,11000,7700.0,Delivered,15
ORD-100328,2025-10-31,Casablanca,Air Fryer Ninja,4,7200,5040.0,Delivered,10
ORD-100329,2025-03-16,Tanger,Drone DJI Mini,1,6000,4200.0,Delivered,5
ORD-100330,2025-01-14,Casablanca,Imprimante HP LaserJet,2,5000,3500.0,Returned,2
ORD-100331,2025-07-18,Agadir,Laptop Dell XPS,5,90000,63000.0,Pending,14
ORD-100332,2025-11-29,Rabat,GoPro Hero 12,4,20000,14000.0,Delivered,8
ORD-100333,2025-09-13,Fes,Imprimante HP LaserJet,2,5000,3500.0,Returned,7
ORD-100334,2025-08-26,Rabat,Robot Aspirateur Xiaomi,3,9600,6720.0,Delivered,7
ORD-100335,2025-07-19,Rabat,GoPro Hero 12,5,25000,17500.0,Delivered,15
ORD-100336,2025-08-05,Oujda,Samsung Galaxy S24,5,55000,38499.99999999999,Cancelled,10
ORD-100337,2025-06-29,Tanger,AirPods Pro 2,5,14000,9799.999999999998,Delivered,14
ORD-100338,2025-03-19,Oujda,AirPods Pro 2,4,11200,7839.999999999999,Delivered,14
ORD-100339,2025-09-05,Rabat,Machine à Café Nespresso,3,4500,3150.0,Returned,8
ORD-100340,2025-12-10,Agadir,Samsung Galaxy S24,4,44000,30799.999999999996,Delivered,1
ORD-100341,2025-06-18,Tanger,Air Fryer Ninja,1,1800,1260.0,Returned,12
ORD-100342,2025-06-08,Oujda,iPhone 15 Pro,4,54000,37800.0,Delivered,7
ORD-100343,2025-08-18,Marrakech,Drone DJI Mini,4,24000,16800.0,Delivered,10
ORD-100344,2025-09-06,Casablanca,MacBook Pro M3,1,24000,16800.0,Returned,12
ORD-100345,2025-12-25,Agadir,Samsung Galaxy S24,2,22000,15399.999999999998,Pending,4
ORD-100346,2025-06-12,Fes,Machine à Laver Samsung,2,9000,6300.0,Cancelled,6
ORD-100347,2025-04-21,Agadir,Drone DJI Mini,5,30000,21000.0,Cancelled,10
ORD-100348,2025-11-10,Fes,Imprimante HP LaserJet,4,10000,7000.0,Pending,5
ORD-100349,2025-04-17,Oujda,Chaise Gaming Drift,1,2200,1540.0,Cancelled,15
ORD-100350,2025-04-30,Rabat,Xbox Series X,1,5800,4059.9999999999995,Returned,3
ORD-100351,2025-05-02,Agadir,Drone DJI Mini,1,6000,4200.0,Pending,5
ORD-100352,2025-03-03,Rabat,iPhone 15 Pro,2,27000,18900.0,Delivered,8
ORD-100353,2025-01-16,Tanger,Chaise Gaming Drift,3,6600,4620.0,Cancelled,10
ORD-100354,2025-11-11,Fes,Trottinette Électrique Xiaomi,2,8400,5880.0,Cancelled,8
ORD-100355,2025-09-01,Tanger,Casque Gamer HyperX,1,900,630.0,Delivered,7
ORD-100356,2025-06-03,Rabat,Samsung Galaxy S24,3,33000,23099.999999999996,Returned,14
ORD-100357,2025-02-11,Fes,Chaise Gaming Drift,3,6600,4620.0,Delivered,5
ORD-100358,2025-07-09,Tanger,iPad Air,2,15000,10500.0,Cancelled,1
ORD-100359,2025-08-27,Oujda,Imprimante HP LaserJet,5,12500,8750.0,Pending,8
ORD-100360,2025-05-23,Agadir,TV Samsung 55' 4K,3,16500,11549.999999999998,Cancelled,3
ORD-100361,2025-01-25,Tanger,iPad Air,5,37500,26250.0,Returned,3
ORD-100362,2025-08-01,Fes,iPad Air,1,7500,5250.0,Cancelled,10
ORD-100363,2025-02-02,Oujda,Machine à Laver Samsung,4,18000,12600.0,Delivered,11
ORD-100364,2025-11-16,Marrakech,Samsung Galaxy S24,4,44000,30799.999999999996,Returned,4
ORD-100365,2025-03-22,Casablanca,Robot Aspirateur Xiaomi,3,9600,6720.0,Returned,10
ORD-100366,2025-10-09,Agadir,Drone DJI Mini,1,6000,4200.0,Delivered,12
ORD-100367,2025-07-27,Tanger,GoPro Hero 12,1,5000,3500.0,Returned,12
ORD-100368,2025-04-03,Tanger,Disque Dur Externe 1TB,5,2750,1925.0,Pending,2
ORD-100369,2025-07-12,Oujda,Disque Dur Externe 1TB,2,1100,770.0,Delivered,1
ORD-100370,2025-01-19,Agadir,Machine à Laver Samsung,1,4500,3150.0,Delivered,14
ORD-100371,2025-05-23,Rabat,Samsung Galaxy S24,3,33000,23099.999999999996,Delivered,2
ORD-100372,2025-05-01,Tanger,Blender Hofmann,5,3000,2100.0,Delivered,10
ORD-100373,2025-08-27,Marrakech,Xbox Series X,1,5800,4059.9999999999995,Pending,13
ORD-100374,2025-09-02,Tanger,TV Samsung 55' 4K,5,27500,19249.999999999996,Delivered,13
ORD-100375,2025-07-27,Oujda,Laptop Dell XPS,3,54000,37800.0,Delivered,12
ORD-100376,2025-10-08,Marrakech,TV Samsung 55' 4K,3,16500,11549.999999999998,Delivered,2
ORD-100377,2025-06-22,Marrakech,Air Fryer Ninja,2,3600,2520.0,Delivered,12
ORD-100378,2025-11-27,Agadir,MacBook Pro M3,2,48000,33600.0,Returned,6
ORD-100379,2025-07-31,Rabat,Imprimante HP LaserJet,5,12500,8750.0,Pending,8
ORD-100380,2025-10-27,Casablanca,Disque Dur Externe 1TB,1,550,385.0,Pending,13
ORD-100381,2025-05-19,Agadir,Apple Watch Series 9,3,13500,9450.0,Delivered,7
ORD-100382,2025-03-08,Casablanca,iPhone 15 Pro,2,27000,18900.0,Delivered,7
ORD-100383,2025-03-24,Fes,AirPods Pro 2,4,11200,7839.999999999999,Returned,4
ORD-100384,2025-09-22,Casablanca,iPad Air,1,7500,5250.0,Returned,14
ORD-100385,2025-09-12,Tanger,Chaise Gaming Drift,2,4400,3080.0,Cancelled,2
ORD-100386,2025-03-10,Oujda,Réfrigérateur LG,1,8000,5600.0,Cancelled,7
ORD-100387,2025-03-05,Oujda,Trottinette Électrique Xiaomi,4,16800,11760.0,Pending,6
ORD-100388,2025-04-11,Oujda,Laptop Dell XPS,3,54000,37800.0,Delivered,12
ORD-100389,2025-08-29,Marrakech,Samsung Galaxy S24,1,11000,7699.999999999999,Delivered,8
ORD-100390,2025-09-13,Rabat,GoPro Hero 12,3,15000,10500.0,Delivered,6
ORD-100391,2025-04-03,Oujda,Machine à Café Nespresso,2,3000,2100.0,Pending,4
ORD-100392,2025-06-29,Agadir,Drone DJI Mini,5,30000,21000.0,Pending,7
ORD-100393,2025-11-23,Marrakech,Disque Dur Externe 1TB,3,1650,1155.0,Pending,2
ORD-100394,2025-03-18,Rabat,Chaise Gaming Drift,3,6600,4620.0,Delivered,8
ORD-100395,2025-08-15,Rabat,Trottinette Électrique Xiaomi,1,4200,2940.0,Delivered,7
ORD-100396,2025-01-16,Rabat,Machine à Laver Samsung,2,9000,6300.0,Pending,6
ORD-100397,2025-05-07,Casablanca,Xbox Series X,5,29000,20299.999999999996,Cancelled,9
ORD-100398,2025-05-03,Tanger,Xbox Series X,2,11600,8119.999999999999,Returned,11
ORD-100399,2025-03-06,Tanger,Robot Aspirateur Xiaomi,5,16000,11200.0,Pending,11
ORD-100400,2025-09-25,Tanger,MacBook Pro M3,5,120000,84000.0,Cancelled,1
ORD-100401,2025-01-18,Oujda,Xbox Series X,2,11600,8119.999999999999,Cancelled,4
ORD-100402,2025-05-17,Rabat,AirPods Pro 2,2,5600,3919.9999999999995,Pending,11
ORD-100403,2025-08-01,Marrakech,Casque Gamer HyperX,3,2700,1890.0,Delivered,14
ORD-100404,2025-02-17,Casablanca,Machine à Café Nespresso,2,3000,2100.0,Delivered,6
ORD-100405,2025-09-23,Agadir,MacBook Pro M3,4,96000,67200.0,Delivered,2
ORD-100406,2025-01-20,Tanger,Laptop Dell XPS,1,18000,12600.0,Returned,5
ORD-100407,2025-08-10,Agadir,Blender Hofmann,1,600,420.0,Delivered,4
ORD-100408,2025-08-19,Oujda,iPhone 15 Pro,3,40500,28350.0,Delivered,8
ORD-100409,2025-04-03,Marrakech,Drone DJI Mini,5,30000,21000.0,Delivered,2
ORD-100410,2025-04-22,Oujda,Drone DJI Mini,1,6000,4200.0,Pending,10
ORD-100411,2025-10-17,Rabat,Drone DJI Mini,2,12000,8400.0,Delivered,3
ORD-100412,2025-08-29,Oujda,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,12
ORD-100413,2025-03-17,Casablanca,Robot Aspirateur Xiaomi,1,3200,2240.0,Cancelled,9
ORD-100414,2025-03-05,Tanger,Apple Watch Series 9,5,22500,15750.0,Returned,12
ORD-100415,2025-04-19,Casablanca,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,15
ORD-100416,2025-02-16,Fes,Machine à Café Nespresso,5,7500,5250.0,Delivered,14
ORD-100417,2025-06-30,Rabat,Disque Dur Externe 1TB,2,1100,770.0,Delivered,2
ORD-100418,2025-03-02,Rabat,AirPods Pro 2,1,2800,1959.9999999999998,Returned,9
ORD-100419,2025-10-11,Marrakech,Blender Hofmann,5,3000,2100.0,Pending,2
ORD-100420,2025-04-20,Tanger,Disque Dur Externe 1TB,3,1650,1155.0,Delivered,7
ORD-100421,2025-03-08,Oujda,Trottinette Électrique Xiaomi,5,21000,14700.0,Returned,14
ORD-100422,2025-08-30,Fes,Trottinette Électrique Xiaomi,3,12600,8820.0,Delivered,5
ORD-100423,2025-06-16,Oujda,Réfrigérateur LG,4,32000,22400.0,Returned,4
ORD-100424,2025-11-05,Fes,Laptop Dell XPS,1,18000,12600.0,Delivered,15
ORD-100425,2025-05-09,Casablanca,Drone DJI Mini,1,6000,4200.0,Returned,7
ORD-100426,2025-10-17,Agadir,Trottinette Électrique Xiaomi,4,16800,11760.0,Cancelled,1
ORD-100427,2025-07-04,Agadir,GoPro Hero 12,4,20000,14000.0,Delivered,15
ORD-100428,2025-04-16,Marrakech,iPhone 15 Pro,5,67500,47250.0,Cancelled,12
ORD-100429,2025-01-29,Oujda,Air Fryer Ninja,1,1800,1260.0,Pending,9
ORD-100430,2025-12-14,Fes,AirPods Pro 2,3,8400,5879.999999999999,Returned,3
ORD-100431,2025-06-25,Agadir,AirPods Pro 2,1,2800,1959.9999999999998,Pending,2
ORD-100432,2025-10-06,Fes,Xbox Series X,5,29000,20299.999999999996,Delivered,11
ORD-100433,2025-07-19,Marrakech,Machine à Laver Samsung,3,13500,9450.0,Returned,13
ORD-100434,2025-05-28,Tanger,Réfrigérateur LG,1,8000,5600.0,Pending,15
ORD-100435,2025-09-11,Oujda,Sony PlayStation 5,4,26000,18200.0,Cancelled,15
ORD-100436,2025-09-21,Oujda,Blender Hofmann,2,1200,840.0,Delivered,3
ORD-100437,2025-03-02,Casablanca,Chaise Gaming Drift,1,2200,1540.0,Delivered,10
ORD-100438,2025-03-02,Rabat,Xbox Series X,4,23200,16239.999999999998,Returned,12
ORD-100439,2025-11-23,Tanger,Machine à Café Nespresso,1,1500,1050.0,Delivered,7
ORD-100440,2025-03-19,Casablanca,Machine à Laver Samsung,5,22500,15750.0,Delivered,12
ORD-100441,2025-10-09,Oujda,Sony PlayStation 5,1,6500,4550.0,Cancelled,3
ORD-100442,2025-10-01,Rabat,Machine à Laver Samsung,2,9000,6300.0,Delivered,11
ORD-100443,2025-11-13,Tanger,iPad Air,4,30000,21000.0,Cancelled,11
ORD-100444,2025-02-18,Rabat,Casque Gamer HyperX,5,4500,3150.0,Returned,11
ORD-100445,2025-05-22,Tanger,Blender Hofmann,1,600,420.0,Returned,4
ORD-100446,2025-12-27,Rabat,Imprimante HP LaserJet,2,5000,3500.0,Delivered,15
ORD-100447,2025-02-03,Fes,Trottinette Électrique Xiaomi,4,16800,11760.0,Delivered,4
ORD-100448,2025-04-01,Rabat,Machine à Café Nespresso,1,1500,1050.0,Pending,1
ORD-100449,2025-01-28,Casablanca,Air Fryer Ninja,5,9000,6300.0,Delivered,12
ORD-100450,2025-01-05,Marrakech,Air Fryer Ninja,4,7200,5040.0,Delivered,11
ORD-100451,2025-03-12,Agadir,Apple Watch Series 9,2,9000,6300.0,Delivered,14
ORD-100452,2025-08-09,Casablanca,Machine à Laver Samsung,4,18000,12600.0,Cancelled,11
ORD-100453,2025-05-12,Agadir,Chaise Gaming Drift,2,4400,3080.0,Pending,13
ORD-100454,2025-04-23,Rabat,Xbox Series X,2,11600,8119.999999999999,Pending,4
ORD-100455,2025-01-18,Agadir,Machine à Laver Samsung,3,13500,9450.0,Delivered,8
ORD-100456,2025-04-09,Agadir,Blender Hofmann,2,1200,840.0,Cancelled,15
ORD-100457,2025-09-08,Rabat,Disque Dur Externe 1TB,3,1650,1155.0,Pending,15
ORD-100458,2025-11-30,Rabat,Samsung Galaxy S24,4,44000,30799.999999999996,Delivered,12
ORD-100459,2025-10-30,Casablanca,Apple Watch Series 9,4,18000,12600.0,Delivered,9
ORD-100460,2025-12-02,Agadir,Machine à Laver Samsung,3,13500,9450.0,Delivered,12
ORD-100461,2025-03-30,Marrakech,Disque Dur Externe 1TB,4,2200,1540.0,Cancelled,4
ORD-100462,2025-07-22,Marrakech,Samsung Galaxy S24,2,22000,15399.999999999998,Delivered,14
ORD-100463,2025-07-07,Rabat,Air Fryer Ninja,3,5400,3780.0,Delivered,5
ORD-100464,2025-01-24,Marrakech,Machine à Laver Samsung,3,13500,9450.0,Returned,7
ORD-100465,2025-04-06,Casablanca,Blender Hofmann,4,2400,1680.0,Delivered,4
ORD-100466,2025-01-14,Casablanca,Disque Dur Externe 1TB,1,550,385.0,Cancelled,14
ORD-100467,2025-09-13,Casablanca,GoPro Hero 12,5,25000,17500.0,Cancelled,10
ORD-100468,2025-05-14,Casablanca,iPhone 15 Pro,1,13500,9450.0,Delivered,11
ORD-100469,2025-02-17,Fes,Trottinette Électrique Xiaomi,5,21000,14700.0,Delivered,5
ORD-100470,2025-01-29,Casablanca,Samsung Galaxy S24,2,22000,15399.999999999998,Delivered,6
ORD-100471,2025-08-01,Marrakech,Xbox Series X,4,23200,16239.999999999998,Cancelled,6
ORD-100472,2025-07-07,Oujda,MacBook Pro M3,3,72000,50400.0,Pending,10
ORD-100473,2025-03-30,Tanger,Samsung Galaxy S24,4,44000,30799.999999999996,Delivered,15
ORD-100474,2025-05-07,Oujda,Imprimante HP LaserJet,4,10000,7000.0,Pending,14
ORD-100475,2025-12-20,Tanger,Chaise Gaming Drift,1,2200,1540.0,Delivered,2
ORD-100476,2025-10-23,Tanger,AirPods Pro 2,1,2800,1959.9999999999998,Returned,3
ORD-100477,2025-04-25,Tanger,Apple Watch Series 9,2,9000,6300.0,Delivered,9
ORD-100478,2025-01-04,Fes,iPad Air,5,37500,26250.0,Delivered,6
ORD-100479,2025-08-15,Oujda,Machine à Café Nespresso,3,4500,3150.0,Returned,3
ORD-100480,2025-12-07,Tanger,Chaise Gaming Drift,5,11000,7700.0,Delivered,6
ORD-100481,2025-08-09,Agadir,Réfrigérateur LG,1,8000,5600.0,Delivered,7
ORD-100482,2025-07-07,Agadir,Xbox Series X,3,17400,12179.999999999998,Pending,5
ORD-100483,2025-02-23,Oujda,Robot Aspirateur Xiaomi,3,9600,6720.0,Pending,1
ORD-100484,2025-09-22,Agadir,Apple Watch Series 9,4,18000,12600.0,Returned,11
ORD-100485,2025-09-08,Rabat,Drone DJI Mini,4,24000,16800.0,Returned,9
ORD-100486,2025-04-30,Marrakech,Réfrigérateur LG,2,16000,11200.0,Delivered,7
ORD-100487,2025-08-17,Fes,Samsung Galaxy S24,5,55000,38499.99999999999,Pending,12
ORD-100488,2025-08-19,Casablanca,Xbox Series X,5,29000,20299.999999999996,Cancelled,9
ORD-100489,2025-05-15,Tanger,TV Samsung 55' 4K,1,5500,3849.9999999999995,Returned,13
ORD-100490,2025-03-11,Agadir,iPad Air,5,37500,26250.0,Cancelled,15
ORD-100491,2025-04-14,Marrakech,Machine à Laver Samsung,1,4500,3150.0,Returned,12
ORD-100492,2025-11-18,Casablanca,Sony PlayStation 5,3,19500,13650.0,Returned,10
ORD-100493,2025-09-26,Rabat,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,11
ORD-100494,2025-12-22,Rabat,Apple Watch Series 9,2,9000,6300.0,Delivered,5
ORD-100495,2025-06-04,Rabat,Apple Watch Series 9,3,13500,9450.0,Delivered,12
ORD-100496,2025-11-24,Tanger,Apple Watch Series 9,3,13500,9450.0,Delivered,4
ORD-100497,2025-10-29,Fes,Xbox Series X,3,17400,12179.999999999998,Delivered,12
ORD-100498,2025-10-11,Oujda,Réfrigérateur LG,3,24000,16800.0,Pending,12
ORD-100499,2025-07-01,Oujda,GoPro Hero 12,3,15000,10500.0,Cancelled,8
ORD-100500,2025-11-11,Tanger,Air Fryer Ninja,4,7200,5040.0,Delivered,14
ORD-100501,2025-01-05,Rabat,Machine à Café Nespresso,3,4500,3150.0,Pending,14
ORD-100502,2025-04-10,Agadir,Casque Gamer HyperX,1,900,630.0,Returned,10
ORD-100503,2025-09-24,Marrakech,AirPods Pro 2,1,2800,1959.9999999999998,Pending,4
ORD-100504,2025-10-07,Oujda,iPad Air,5,37500,26250.0,Delivered,9
ORD-100505,2025-03-12,Casablanca,Air Fryer Ninja,3,5400,3780.0,Delivered,11
ORD-100506,2025-06-23,Tanger,iPad Air,4,30000,21000.0,Cancelled,10
ORD-100507,2025-10-15,Tanger,Casque Gamer HyperX,5,4500,3150.0,Delivered,7
ORD-100508,2025-05-09,Tanger,AirPods Pro 2,4,11200,7839.999999999999,Delivered,12
ORD-100509,2025-07-21,Agadir,Samsung Galaxy S24,2,22000,15399.999999999998,Delivered,14
ORD-100510,2025-06-19,Rabat,Apple Watch Series 9,3,13500,9450.0,Cancelled,5
ORD-100511,2025-02-02,Oujda,Réfrigérateur LG,5,40000,28000.0,Cancelled,3
ORD-100512,2025-05-06,Rabat,Samsung Galaxy S24,5,55000,38499.99999999999,Delivered,1
ORD-100513,2025-02-15,Marrakech,Trottinette Électrique Xiaomi,3,12600,8820.0,Cancelled,12
ORD-100514,2025-01-04,Fes,Samsung Galaxy S24,1,11000,7699.999999999999,Cancelled,5
ORD-100515,2025-12-08,Oujda,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,1
ORD-100516,2025-04-07,Casablanca,Robot Aspirateur Xiaomi,5,16000,11200.0,Returned,2
ORD-100517,2025-02-10,Fes,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,13
ORD-100518,2026-01-01,Fes,iPad Air,2,15000,10500.0,Delivered,8
ORD-100519,2025-12-12,Fes,Blender Hofmann,4,2400,1680.0,Cancelled,9
ORD-100520,2025-02-03,Rabat,Réfrigérateur LG,1,8000,5600.0,Delivered,12
ORD-100521,2025-03-12,Tanger,AirPods Pro 2,4,11200,7839.999999999999,Delivered,1
ORD-100522,2025-12-30,Tanger,Trottinette Électrique Xiaomi,3,12600,8820.0,Delivered,13
ORD-100523,2025-01-18,Marrakech,Xbox Series X,4,23200,16239.999999999998,Delivered,10
ORD-100524,2025-06-18,Agadir,Trottinette Électrique Xiaomi,3,12600,8820.0,Delivered,8
ORD-100525,2025-04-05,Marrakech,iPad Air,3,22500,15750.0,Delivered,7
ORD-100526,2025-08-19,Agadir,Laptop Dell XPS,2,36000,25200.0,Returned,15
ORD-100527,2025-02-09,Marrakech,Robot Aspirateur Xiaomi,3,9600,6720.0,Returned,3
ORD-100528,2025-12-08,Casablanca,Trottinette Électrique Xiaomi,4,16800,11760.0,Delivered,5
ORD-100529,2025-07-09,Oujda,iPad Air,1,7500,5250.0,Returned,14
ORD-100530,2025-12-07,Oujda,iPhone 15 Pro,5,67500,47250.0,Pending,13
ORD-100531,2025-08-04,Tanger,Air Fryer Ninja,4,7200,5040.0,Cancelled,14
ORD-100532,2025-01-18,Tanger,Disque Dur Externe 1TB,2,1100,770.0,Delivered,9
ORD-100533,2025-12-22,Casablanca,iPhone 15 Pro,2,27000,18900.0,Delivered,7
ORD-100534,2025-12-20,Fes,Réfrigérateur LG,1,8000,5600.0,Cancelled,8
ORD-100535,2025-04-27,Tanger,Robot Aspirateur Xiaomi,2,6400,4480.0,Returned,1
ORD-100536,2025-09-14,Rabat,Drone DJI Mini,2,12000,8400.0,Pending,12
ORD-100537,2025-12-04,Marrakech,Disque Dur Externe 1TB,3,1650,1155.0,Delivered,11
ORD-100538,2025-06-08,Agadir,Drone DJI Mini,5,30000,21000.0,Delivered,6
ORD-100539,2025-09-04,Agadir,Blender Hofmann,2,1200,840.0,Delivered,1
ORD-100540,2025-02-02,Fes,Drone DJI Mini,1,6000,4200.0,Delivered,3
ORD-100541,2025-09-25,Oujda,Réfrigérateur LG,1,8000,5600.0,Delivered,3
ORD-100542,2025-06-17,Fes,iPhone 15 Pro,3,40500,28350.0,Delivered,12
ORD-100543,2025-11-27,Fes,Blender Hofmann,2,1200,840.0,Pending,8
ORD-100544,2025-07-23,Marrakech,Drone DJI Mini,3,18000,12600.0,Delivered,12
ORD-100545,2025-08-05,Rabat,Samsung Galaxy S24,3,33000,23099.999999999996,Delivered,13
ORD-100546,2025-10-03,Oujda,Robot Aspirateur Xiaomi,5,16000,11200.0,Delivered,15
ORD-100547,2025-03-26,Oujda,Sony PlayStation 5,2,13000,9100.0,Pending,5
ORD-100548,2025-07-13,Marrakech,Blender Hofmann,1,600,420.0,Pending,7
ORD-100549,2025-02-16,Fes,iPhone 15 Pro,4,54000,37800.0,Delivered,6
ORD-100550,2025-07-23,Rabat,Sony PlayStation 5,2,13000,9100.0,Delivered,1
ORD-100551,2025-06-29,Marrakech,GoPro Hero 12,3,15000,10500.0,Delivered,12
ORD-100552,2025-03-04,Agadir,Air Fryer Ninja,1,1800,1260.0,Delivered,9
ORD-100553,2025-03-28,Casablanca,GoPro Hero 12,4,20000,14000.0,Delivered,7
ORD-100554,2025-05-04,Fes,Machine à Laver Samsung,3,13500,9450.0,Delivered,13
ORD-100555,2025-03-24,Oujda,Trottinette Électrique Xiaomi,1,4200,2940.0,Cancelled,6
ORD-100556,2025-08-08,Tanger,Machine à Laver Samsung,5,22500,15750.0,Pending,9
ORD-100557,2025-10-30,Tanger,Trottinette Électrique Xiaomi,1,4200,2940.0,Delivered,6
ORD-100558,2025-11-23,Oujda,Casque Gamer HyperX,5,4500,3150.0,Cancelled,12
ORD-100559,2025-11-14,Agadir,Machine à Laver Samsung,3,13500,9450.0,Delivered,13
ORD-100560,2025-02-23,Casablanca,Xbox Series X,1,5800,4059.9999999999995,Cancelled,15
ORD-100561,2025-11-12,Tanger,Laptop Dell XPS,1,18000,12600.0,Returned,3
ORD-100562,2025-05-29,Marrakech,Casque Gamer HyperX,4,3600,2520.0,Delivered,14
ORD-100563,2025-03-10,Fes,Blender Hofmann,1,600,420.0,Cancelled,3
ORD-100564,2025-10-28,Fes,Trottinette Électrique Xiaomi,1,4200,2940.0,Returned,14
ORD-100565,2025-07-06,Rabat,Casque Gamer HyperX,1,900,630.0,Delivered,5
ORD-100566,2025-09-28,Agadir,Imprimante HP LaserJet,4,10000,7000.0,Cancelled,12
ORD-100567,2025-08-20,Rabat,Drone DJI Mini,2,12000,8400.0,Pending,3
ORD-100568,2025-06-27,Rabat,Air Fryer Ninja,2,3600,2520.0,Returned,12
ORD-100569,2025-04-28,Fes,Sony PlayStation 5,5,32500,22750.0,Cancelled,15
ORD-100570,2025-09-27,Casablanca,GoPro Hero 12,4,20000,14000.0,Delivered,3
ORD-100571,2025-10-22,Agadir,Xbox Series X,2,11600,8119.999999999999,Returned,12
ORD-100572,2025-04-16,Casablanca,Xbox Series X,2,11600,8119.999999999999,Cancelled,7
ORD-100573,2025-09-03,Fes,Trottinette Électrique Xiaomi,5,21000,14700.0,Cancelled,3
ORD-100574,2025-08-17,Tanger,AirPods Pro 2,5,14000,9799.999999999998,Pending,4
ORD-100575,2025-01-04,Fes,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,4
ORD-100576,2025-10-19,Marrakech,Sony PlayStation 5,2,13000,9100.0,Delivered,6
ORD-100577,2025-03-31,Tanger,AirPods Pro 2,4,11200,7839.999999999999,Delivered,4
ORD-100578,2025-06-14,Tanger,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,9
ORD-100579,2025-11-23,Rabat,Apple Watch Series 9,5,22500,15750.0,Cancelled,14
ORD-100580,2025-05-22,Fes,Apple Watch Series 9,1,4500,3150.0,Delivered,5
ORD-100581,2025-01-08,Rabat,Réfrigérateur LG,4,32000,22400.0,Pending,7
